employer_id,name,site,support_team_size_min,support_evidence,evidence_url,evidence_type,source,source_hh_employer_url,has_support_email,has_contact_form,has_online_chat,has_messengers,has_support_section,has_kb_or_faq,mentions_24_7,inn,inn_source,rusprofile_url
3170077,Скай Инжиниринг,https://hh.skillaz.ru,10,Признаки крупной поддержки: упоминание 24/7/круглосуточно. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128589534,jobs,hh_api,https://hh.ru/employer/3170077,0,0,0,0,0,0,1,5046074205,rusprofile,https://www.rusprofile.ru/id/5651588
3177,Первый Бит,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128579802,jobs,hh_api,https://hh.ru/employer/3177,0,0,0,0,0,0,0,7728361580,rusprofile,https://www.rusprofile.ru/id/10880042
3197321,Кузница Кадров,https://hh.skillaz.ru,10,Признаки крупной поддержки: упоминание 24/7/круглосуточно. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128700744,jobs,hh_api,https://hh.ru/employer/3197321,0,0,0,0,0,0,1,9703024650,rusprofile,https://www.rusprofile.ru/id/1217700001826
3257770,Vagimagia,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128007045,jobs,hh_api,https://hh.ru/employer/3257770,0,0,0,0,0,0,0,,,
3278233,Novobort,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/127356504,jobs,hh_api,https://hh.ru/employer/3278233,0,0,0,0,0,0,0,,,
32969,Интервейл,https://hh.skillaz.ru,10,Признаки крупной поддержки: упоминание 24/7/круглосуточно. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128566186,jobs,hh_api,https://hh.ru/employer/32969,0,0,0,0,0,0,1,7719263354,rusprofile,https://www.rusprofile.ru/id/944606
3491569,Криптонит,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/126795206,jobs,hh_api,https://hh.ru/employer/3491569,0,0,0,0,0,0,0,7731400575,rusprofile,https://www.rusprofile.ru/id/11387578
3509758,Evercode Lab,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/127731618,jobs,hh_api,https://hh.ru/employer/3509758,0,0,0,0,0,0,0,,,
3583164,ГК Хлебник,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128494730,jobs,hh_api,https://hh.ru/employer/3583164,0,0,0,0,0,0,0,5044069175,rusprofile,https://www.rusprofile.ru/id/3607708
3596422,Game Forest,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128639336,jobs,hh_api,https://hh.ru/employer/3596422,0,0,0,0,0,0,0,,,
373146,SkyNet,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/80940770,jobs,hh_api,https://hh.ru/employer/373146,0,0,0,0,0,0,0,,,
3772370,СДЭК-Трекинг,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128705891,jobs,hh_api,https://hh.ru/employer/3772370,0,0,0,0,0,0,0,6671023127,rusprofile,https://www.rusprofile.ru/id/10163490
3774764,Синтегро Бизнес,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128002964,jobs,hh_api,https://hh.ru/employer/3774764,0,0,0,0,0,0,0,7704314221,rusprofile,https://www.rusprofile.ru/id/7626129
3776,МТС,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/127761431,jobs,hh_api,https://hh.ru/employer/3776,0,0,0,0,0,0,0,7725502515,rusprofile,https://www.rusprofile.ru/id/4762319
3789323,Обермейстер,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/127913595,jobs,hh_api,https://hh.ru/employer/3789323,0,0,0,0,0,0,0,6163088860,rusprofile,https://www.rusprofile.ru/id/2667330
3840611,КЛ Инвест Групп,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128682134,jobs,hh_api,https://hh.ru/employer/3840611,0,0,0,0,0,0,0,7703420989,rusprofile,https://www.rusprofile.ru/id/10810313
3865808,Asfera HR Solutions,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128790404,jobs,hh_api,https://hh.ru/employer/3865808,0,0,0,0,0,0,0,,,
3904792,Respace prime Wellness & SPA,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128752827,jobs,hh_api,https://hh.ru/employer/3904792,0,0,0,0,0,0,0,,,
4137632,Колл Солюшенс,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128439925,jobs,hh_api,https://hh.ru/employer/4137632,0,0,0,0,0,0,0,7810821375,rusprofile,https://www.rusprofile.ru/id/5373324
4159691,ГенАйТи,https://hh.skillaz.ru,10,"Признаки крупной поддержки: упоминание 24/7/круглосуточно, сменный график/ночные смены. По правилу B ставим минимум 10.",https://hh.ru/vacancy/127948831,jobs,hh_api,https://hh.ru/employer/4159691,0,0,0,0,0,0,1,7453135827,rusprofile,https://www.rusprofile.ru/id/3820538
4381172,Бочаров Евгений Геннадьевич,https://hh.skillaz.ru,10,Признаки крупной поддержки: упоминание 24/7/круглосуточно. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128370014,jobs,hh_api,https://hh.ru/employer/4381172,0,0,0,0,0,0,1,8903029213,rusprofile,https://www.rusprofile.ru/id/3178076
4426410,MIRAPHONE,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128138817,jobs,hh_api,https://hh.ru/employer/4426410,0,0,0,0,0,0,0,,,
4496,МТС Финтех,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128748970,jobs,hh_api,https://hh.ru/employer/4496,0,0,0,0,0,0,0,7707751558,rusprofile,https://www.rusprofile.ru/id/5714536
4519872,БИОСОФТ-ПМО,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128239897,jobs,hh_api,https://hh.ru/employer/4519872,0,0,0,0,0,0,0,7017270664,rusprofile,https://www.rusprofile.ru/id/5431037
4609253,Karuna,https://hh.skillaz.ru,10,Признаки крупной поддержки: упоминание 24/7/круглосуточно. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128736994,jobs,hh_api,https://hh.ru/employer/4609253,0,0,0,0,0,0,1,,,
4643258,Atomic Protocol Systems OU,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/127986970,jobs,hh_api,https://hh.ru/employer/4643258,0,0,0,0,0,0,0,,,
4672638,Орхидея,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128753429,jobs,hh_api,https://hh.ru/employer/4672638,0,0,0,0,0,0,0,1614010316,rusprofile,https://www.rusprofile.ru/id/3939135
4706873,ПКФ Инавтоматика,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128118175,jobs,hh_api,https://hh.ru/employer/4706873,0,0,0,0,0,0,0,5404105174,rusprofile,https://www.rusprofile.ru/id/1163017
4767715,Energy Team (ООО ЭНЕРДЖИ ТИМ),https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128871288,jobs,hh_api,https://hh.ru/employer/4767715,0,0,0,0,0,0,0,,,
4818299,Адверт Лабс,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/126980533,jobs,hh_api,https://hh.ru/employer/4818299,0,0,0,0,0,0,0,7813628228,rusprofile,https://www.rusprofile.ru/id/11650664
4841198,Инновационные системы,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128753640,jobs,hh_api,https://hh.ru/employer/4841198,0,0,0,0,0,0,0,7017246213,rusprofile,https://www.rusprofile.ru/id/737422
4880,Детский мир,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128742433,jobs,hh_api,https://hh.ru/employer/4880,0,0,0,0,0,0,0,6455007280,rusprofile,https://www.rusprofile.ru/id/3536481
4934,билайн,https://hh.skillaz.ru,10,Признаки крупной поддержки: упоминание 24/7/круглосуточно. По правилу B ставим минимум 10.,https://hh.ru/vacancy/127988488,jobs,hh_api,https://hh.ru/employer/4934,0,0,0,0,0,0,1,6316047408,rusprofile,https://www.rusprofile.ru/id/914364
4951002,Petsee,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128592697,jobs,hh_api,https://hh.ru/employer/4951002,0,0,0,0,0,0,0,,,
4975947,Excdev,https://hh.skillaz.ru,40,Прямое указание размера команды поддержки: 40 человек.,https://hh.ru/vacancy/128774917,jobs,hh_api,https://hh.ru/employer/4975947,0,0,0,0,0,0,0,,,
4976119,Trip.com Group,https://hh.skillaz.ru,10,Признаки крупной поддержки: упоминание 24/7/круглосуточно. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128700337,jobs,hh_api,https://hh.ru/employer/4976119,0,0,0,0,0,0,1,,,
5046346,Шаимова Алина Олеговна,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128573429,jobs,hh_api,https://hh.ru/employer/5046346,0,0,0,0,0,0,0,7453320202,rusprofile,https://www.rusprofile.ru/id/11383712
5100430,МАЙ ХОРИКА,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128553539,jobs,hh_api,https://hh.ru/employer/5100430,0,0,0,0,0,0,0,7736207543,rusprofile,https://www.rusprofile.ru/id/189505
5384033,Staffberry,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128521500,jobs,hh_api,https://hh.ru/employer/5384033,0,0,0,0,0,0,0,,,
5402004,Lenkep recruitment,https://hh.skillaz.ru,10,Признаки крупной поддержки: упоминание 24/7/круглосуточно. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128395539,jobs,hh_api,https://hh.ru/employer/5402004,0,0,0,0,0,0,1,,,
541145,КорсГрупп,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128237662,jobs,hh_api,https://hh.ru/employer/541145,0,0,0,0,0,0,0,6671454589,rusprofile,https://www.rusprofile.ru/id/7263212
5414112,СКС,https://hh.skillaz.ru,10,"Признаки крупной поддержки: упоминание 24/7/круглосуточно, сменный график/ночные смены. По правилу B ставим минимум 10.",https://hh.ru/vacancy/128730387,jobs,hh_api,https://hh.ru/employer/5414112,0,0,0,0,0,0,1,0273029305,rusprofile,https://www.rusprofile.ru/id/495502
551381,"СУДАРЬ, Магазин",https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/127451171,jobs,hh_api,https://hh.ru/employer/551381,0,0,0,0,0,0,0,7702062723,rusprofile,https://www.rusprofile.ru/id/3121108
5599,Лаборатория Гемотест,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/127861333,jobs,hh_api,https://hh.ru/employer/5599,0,0,0,0,0,0,0,7709383571,rusprofile,https://www.rusprofile.ru/id/1617681
5603511,Техноточка,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128860462,jobs,hh_api,https://hh.ru/employer/5603511,0,0,0,0,0,0,0,7455020821,rusprofile,https://www.rusprofile.ru/id/7726084
563,"Трансстройбанк, АКБ",https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/126816298,jobs,hh_api,https://hh.ru/employer/563,0,0,0,0,0,0,0,7726030449,rusprofile,https://www.rusprofile.ru/id/3461414
58320,Россельхозбанк,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/123432075,jobs,hh_api,https://hh.ru/employer/58320,0,0,0,0,0,0,0,7725114488,rusprofile,https://www.rusprofile.ru/id/7786180
5856778,ФИТВЕНД,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128618936,jobs,hh_api,https://hh.ru/employer/5856778,0,0,0,0,0,0,0,9722005413,rusprofile,https://www.rusprofile.ru/id/1217700354101
5877717,Вайтлист,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128736121,jobs,hh_api,https://hh.ru/employer/5877717,0,0,0,0,0,0,0,6663003127,rusprofile,https://www.rusprofile.ru/id/1196497
59351,АМИКОН,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/125408795,jobs,hh_api,https://hh.ru/employer/59351,0,0,0,0,0,0,0,7725618904,rusprofile,https://www.rusprofile.ru/id/1206246
606135,МГКЛ,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/127529060,jobs,hh_api,https://hh.ru/employer/606135,0,0,0,0,0,0,0,7707600245,rusprofile,https://www.rusprofile.ru/id/2840588
6066177,Апгрейд-Сервис,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128381375,jobs,hh_api,https://hh.ru/employer/6066177,0,0,0,0,0,0,0,4027040488,rusprofile,https://www.rusprofile.ru/id/4395133
622121,MCORE,https://hh.skillaz.ru,10,Признаки крупной поддержки: упоминание 24/7/круглосуточно. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128858662,jobs,hh_api,https://hh.ru/employer/622121,0,0,0,0,0,0,1,,,
644,Корпорация Галактика,https://hh.skillaz.ru,40,Прямое указание размера команды поддержки: 40 человек.,https://hh.ru/vacancy/128863057,jobs,hh_api,https://hh.ru/employer/644,0,0,0,0,0,0,0,7707140573,rusprofile,https://www.rusprofile.ru/id/2125420
674883,OQ,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128871888,jobs,hh_api,https://hh.ru/employer/674883,0,0,0,0,0,0,0,,,
680537,Аптечная сеть ЗДОРОВ.ру,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/125532181,jobs,hh_api,https://hh.ru/employer/680537,0,0,0,0,0,0,0,,,
68554,СберСити,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/119511552,jobs,hh_api,https://hh.ru/employer/68554,0,0,0,0,0,0,0,7604129539,rusprofile,https://www.rusprofile.ru/id/3521012
725989,AUXO (Атос АйТи Солюшенс энд Сервисез),https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128665872,jobs,hh_api,https://hh.ru/employer/725989,0,0,0,0,0,0,0,,,
774266,Медицинская компания Наука,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/127478839,jobs,hh_api,https://hh.ru/employer/774266,0,0,0,0,0,0,0,,,
776314,Бьюти-ретейлер Золотое Яблоко,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128254040,jobs,hh_api,https://hh.ru/employer/776314,0,0,0,0,0,0,0,,,
798923,VOXYS,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128004918,jobs,hh_api,https://hh.ru/employer/798923,0,0,0,0,0,0,0,,,
829009,"Копирка, Сеть копировальных центров",https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128004607,jobs,hh_api,https://hh.ru/employer/829009,0,0,0,0,0,0,0,,,
838415,ГК АВТОРУСЬ,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/127913600,jobs,hh_api,https://hh.ru/employer/838415,0,0,0,0,0,0,0,7728758018,rusprofile,https://www.rusprofile.ru/id/5460856
8647786,ФРЕШГО,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128834356,jobs,hh_api,https://hh.ru/employer/8647786,0,0,0,0,0,0,0,,,
87021,WILDBERRIES,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/125644792,jobs,hh_api,https://hh.ru/employer/87021,0,0,0,0,0,0,0,,,
877494,БоноДоно,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/127950579,jobs,hh_api,https://hh.ru/employer/877494,0,0,0,0,0,0,0,7710035755,rusprofile,https://www.rusprofile.ru/id/83144
88127,Акционерное общество Профессиональная Коллекторская организация Финансовое Агентство по Сбору Платежей,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/126475158,jobs,hh_api,https://hh.ru/employer/88127,0,0,0,0,0,0,0,7719263354,rusprofile,https://www.rusprofile.ru/id/944606
886923,Группа компаний СКС,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128851831,jobs,hh_api,https://hh.ru/employer/886923,0,0,0,0,0,0,0,9705136222,rusprofile,https://www.rusprofile.ru/id/11871234
8945513,PUSK,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/123586979,jobs,hh_api,https://hh.ru/employer/8945513,0,0,0,0,0,0,0,7702125518,rusprofile,https://www.rusprofile.ru/id/3323414
8977702,Страховой Дом ДБК,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128008876,jobs,hh_api,https://hh.ru/employer/8977702,0,0,0,0,0,0,0,,,
9133998,МОСС РАЗВИТИЕ,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128515673,jobs,hh_api,https://hh.ru/employer/9133998,0,0,0,0,0,0,0,7715619345,rusprofile,https://www.rusprofile.ru/id/838520
9198771,Headliner,https://hh.skillaz.ru,10,"Признаки крупной поддержки: упоминание 24/7/круглосуточно, сменный график/ночные смены. По правилу B ставим минимум 10.",https://hh.ru/vacancy/128545835,jobs,hh_api,https://hh.ru/employer/9198771,0,0,0,0,0,0,1,,,
9297865,Экософт,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128372933,jobs,hh_api,https://hh.ru/employer/9297865,0,0,0,0,0,0,0,5027097091,rusprofile,https://www.rusprofile.ru/id/884913
9313048,Юнити Трейд Солюшн,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128615583,jobs,hh_api,https://hh.ru/employer/9313048,0,0,0,0,0,0,0,,,
9410116,Имплантлаб,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128001956,jobs,hh_api,https://hh.ru/employer/9410116,0,0,0,0,0,0,0,7710025517,rusprofile,https://www.rusprofile.ru/id/4265480
9451419,HI-TECH.TOOLS,https://hh.skillaz.ru,10,"Признаки крупной поддержки: упоминание 24/7/круглосуточно, сменный график/ночные смены. По правилу B ставим минимум 10.",https://hh.ru/vacancy/128708397,jobs,hh_api,https://hh.ru/employer/9451419,0,0,0,0,0,0,1,,,
9472816,Семенченко Виктор Игоревич,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128121912,jobs,hh_api,https://hh.ru/employer/9472816,0,0,0,0,0,0,0,6155069373,rusprofile,https://www.rusprofile.ru/id/7295373
9498120,Яндекс Команда для бизнеса,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128868919,jobs,hh_api,https://hh.ru/employer/9498120,0,0,0,0,0,0,0,,,
953,КБ Уральский банк реконструкции и развития (УБРиР),https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128864907,jobs,hh_api,https://hh.ru/employer/953,0,0,0,0,0,0,0,5610083568,rusprofile,https://www.rusprofile.ru/id/614482
9550692,ЕДОСТАВКА,https://hh.skillaz.ru,10,Признаки крупной поддержки: упоминание 24/7/круглосуточно. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128858065,jobs,hh_api,https://hh.ru/employer/9550692,0,0,0,0,0,0,1,7841098300,rusprofile,https://www.rusprofile.ru/id/1227800046286
9621677,ПРОВИТЕХ,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128767770,jobs,hh_api,https://hh.ru/employer/9621677,0,0,0,0,0,0,0,9731139050,rusprofile,https://www.rusprofile.ru/id/1247700546829
9661193,Synergy of Lake Technology,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/128532586,jobs,hh_api,https://hh.ru/employer/9661193,0,0,0,0,0,0,0,,,
981,Калашников,https://hh.skillaz.ru,10,Признаки крупной поддержки: сменный график/ночные смены. По правилу B ставим минимум 10.,https://hh.ru/vacancy/127632809,jobs,hh_api,https://hh.ru/employer/981,0,0,0,0,0,0,0,1832090230,rusprofile,https://www.rusprofile.ru/id/5521740
